year,age,female_popwgt,male_popwgt
1998,20,.0066267028450966,.0067405211739242
1998,21,.0063844425603747,.0060090725310147
1998,22,.0056581343524158,.0061326660215855
1998,23,.0067381579428911,.0059824306517839
1998,24,.0067303460091352,.0062372065149248
1998,25,.0067311762832105,.0062309019267559
1998,26,.0069792750291526,.0072928103618324
1998,27,.008268459700048,.0078853163868189
1998,28,.0077247708104551,.0078720161691308
1998,29,.0083463843911886,.0078680217266083
1998,30,.0084934160113335,.0083894981071353
1998,31,.0082745449617505,.0084126461297274
1998,32,.0083248047158122,.008150277659297
1998,33,.0091706654056907,.0086278412491083
1998,34,.0098966434597969,.0093778911978006
1998,35,.0104465065523982,.0094475969672203
1998,36,.0101987477391958,.0094728926196694
1998,37,.010019464418292,.0102077797055244
1998,38,.0099394610151649,.0098805716261268
1998,39,.0108349537476897,.0099021522328258
1998,40,.0092677259817719,.009700333699584
1998,41,.0099768731743097,.0098273158073425
1998,42,.0109393149614334,.0098785506561399
1998,43,.0095462752506137,.0097896056249738
1998,44,.0098321624100208,.0096845794469118
1998,45,.0102909905835986,.0091909011825919
1998,46,.0097372317686677,.0087171569466591
1998,47,.0086535401642323,.0087238382548094
1998,48,.0093479603528976,.0086702117696404
1998,49,.0085120089352131,.0085148103535175
1998,50,.0088688870891929,.0088258869946003
1998,51,.008453356102109,.0079858032986522
1998,52,.0063727675005794,.0066413995809853
1998,53,.0070644812658429,.0060685495845973
1998,54,.0072982418350875,.0066702263429761
1998,55,.0072573903016746,.007157526910305
1998,56,.0060860468074679,.0059824227355421
1998,57,.0059179118834436,.0051764934323728
1998,58,.0052863340824842,.0041390545666218
1998,59,.0051918337121606,.0053878636099398
1998,60,.0045789694413543,.005108152050525
1998,61,.0052023152820766,.0043894150294363
1998,62,.0045632221736014,.0050079417414963
1998,63,.004565894138068,.0039153508841991
1998,64,.0042882934212685,.0035260545555502
1999,0,.0059495754539967,.0067373286001384
1999,1,.0071329092606902,.0073632444255054
1999,2,.0067235906608403,.0075940196402371
1999,3,.0071735070087016,.0074130236171186
1999,4,.0075940918177366,.0075504863634706
1999,5,.0073059648275375,.0079885143786669
1999,6,.0076660122722387,.0078345835208893
1999,7,.0081605715677142,.0084143523126841
1999,8,.007695653475821,.0082852821797132
1999,9,.0080373575910926,.0087712211534381
1999,10,.0076433853246272,.0079397112131119
1999,11,.0079716965556145,.0084663908928633
1999,12,.0073312544263899,.0083460425958037
1999,13,.008206682279706,.0079258298501372
1999,14,.0079638035967946,.0080545600503683
1999,15,.007386124227196,.0082649299874902
1999,16,.0077977366745472,.0083421170711517
1999,17,.0077097075991333,.008099053055048
1999,18,.0078315678983927,.0082911225035787
1999,19,.0076857041567564,.0075725708156824
1999,20,.0063701597973704,.0065125823020935
1999,21,.0068480717018247,.0067143677733839
1999,22,.0063430205918849,.0059980787336826
1999,23,.0062582767568529,.0055300630629063
1999,24,.006474819034338,.0060014389455318
1999,25,.0061024725437164,.0056282016448677
1999,26,.0069649186916649,.006638546474278
1999,27,.0076061356812716,.0067452075891197
1999,28,.0090927593410015,.0077600167132914
1999,29,.0082504330202937,.0082816611975431
1999,30,.0086420215666294,.0077427225187421
1999,31,.0084692789241672,.008564155548811
1999,32,.0075231418013573,.0086060352623463
1999,33,.0086341174319386,.0082871159538627
1999,34,.0094379046931863,.0081378202885389
1999,35,.0104227624833584,.0098370453342795
1999,36,.0098059484735131,.0093213319778442
1999,37,.0096637988463044,.0097608091309667
1999,38,.0097476048395038,.0102022914215922
1999,39,.0101794255897403,.0095611615106463
1999,40,.0102860601618886,.0100251436233521
1999,41,.0105068581178784,.0095824291929603
1999,42,.0096455030143261,.009511498734355
1999,43,.0102904951199889,.0098473438993096
1999,44,.0098109291866422,.0095607992261648
1999,45,.0099345846101642,.0090399840846658
1999,46,.0097904549911618,.0093878470361233
1999,47,.0090654287487268,.0086235171183944
1999,48,.0084750801324844,.0083471080288291
1999,49,.0094857504591346,.0085754347965121
1999,50,.0089015932753682,.0083829779177904
1999,51,.0092677641659975,.0090716481208801
1999,52,.0088784210383892,.0079079950228333
1999,53,.0059502371586859,.0066047729924321
1999,54,.0064740818925202,.0058780545368791
1999,55,.0067031956277788,.0065265162847936
1999,56,.0065774931572378,.0062926346436143
1999,57,.0058377785608172,.0051115686073899
1999,58,.0059608719311655,.0051350835710764
1999,59,.0051630684174597,.0045885597355664
1999,60,.0050292173400521,.0048731407150626
1999,61,.0044867680408061,.0052620740607381
1999,62,.0048365332186222,.0046043759211898
1999,63,.0047824536450207,.0042829937301576
1999,64,.0042962394654751,.003650629427284
2000,0,.0060227680951357,.0061445022001863
2000,1,.0070098275318742,.0076789325103164
2000,2,.0069248736836016,.007278170902282
2000,3,.0070915534161031,.0072883348912001
2000,4,.007304668892175,.0075799613259733
2000,5,.0074044372886419,.0078320037573576
2000,6,.00757488142699,.00781852286309
2000,7,.007987953722477,.0078127961605787
2000,8,.0077389739453793,.0082349041476846
2000,9,.0081787519156933,.0088090943172574
2000,10,.0081781689077616,.0089539447799325
2000,11,.0075717600993812,.0080368062481284
2000,12,.0077923969365656,.0080355331301689
2000,13,.0080982847139239,.0085510648787022
2000,14,.0081291506066918,.0083885565400124
2000,15,.0078520243987441,.008436200208962
2000,16,.0076689184643328,.0083816163241863
2000,17,.0074732601642609,.0083775892853737
2000,18,.007704084739089,.0081123085692525
2000,19,.0071192048490047,.0075493603944778
2000,20,.0063550472259521,.0066208941861987
2000,21,.006109478417784,.006701341830194
2000,22,.0063223391771317,.0060793221928179
2000,23,.0064361030235887,.0057161450386047
2000,24,.0063848691061139,.0057825925759971
2000,25,.0067865587770939,.0059522525407374
2000,26,.0069372938014567,.0070142173208296
2000,27,.0070107975043356,.0067411330528557
2000,28,.0078309522941709,.0074824360199273
2000,29,.0092637855559587,.0079539977014065
2000,30,.0081728827208281,.0084016779437661
2000,31,.0087769757956266,.0081834923475981
2000,32,.0079822251573205,.0080892061814666
2000,33,.0081070140004158,.0081667639315128
2000,34,.0092626120895147,.0083060618489981
2000,35,.0097356308251619,.0095133725553751
2000,36,.0100985011085868,.0091826571151614
2000,37,.0102092530578375,.0093293813988566
2000,38,.009857090190053,.0090759005397558
2000,39,.0100456336513162,.0101406378671527
2000,40,.0101327514275908,.0095938183367252
2000,41,.010323166847229,.0090459669008851
2000,42,.0107217933982611,.0096092009916902
2000,43,.0095943156629801,.0101237995550036
2000,44,.0099470401182771,.0094665894284844
2000,45,.0101968143135309,.0098162535578012
2000,46,.0096044456586242,.0085199363529682
2000,47,.0097685633227229,.0086177848279476
2000,48,.0085711358115077,.0086784483864903
2000,49,.008547686971724,.0081869354471564
2000,50,.0089703472331166,.0084227304905653
2000,51,.0089163957163692,.0080594401806593
2000,52,.0086075309664011,.008239378221333
2000,53,.0084716267883778,.007781898137182
2000,54,.0061133918352425,.0059973686002195
2000,55,.0063498006202281,.0063193514943123
2000,56,.0067817992530763,.0058834487572312
2000,57,.0060367467813194,.0061984257772565
2000,58,.0054436274804175,.0047939419746399
2000,59,.0054459678940475,.0054193511605263
2000,60,.0051112971268594,.0047772126272321
2000,61,.0048805675469339,.0047835763543844
2000,62,.0046465392224491,.0049568996764719
2000,63,.0043803276494145,.0044496119953692
2000,64,.0046895844861865,.0037606928963214
2001,0,.0063559487462044,.0065974844619632
2001,1,.0068154917098582,.0074042724445462
2001,2,.007089882157743,.0070403912104666
2001,3,.0069687506183982,.0073566222563386
2001,4,.0069296644069254,.0075110932812095
2001,5,.0073135336861014,.0075940568931401
2001,6,.0071573364548385,.0076695294119418
2001,7,.0077239321544766,.0077009592205286
2001,8,.007852085866034,.0076340907253325
2001,9,.0078880237415433,.0085162566974759
2001,10,.0080562196671963,.0087560536339879
2001,11,.0081989811733365,.0080324271693826
2001,12,.0078674489632249,.0085007362067699
2001,13,.0079951798543334,.008355263620615
2001,14,.0076765641570091,.0081769470125437
2001,15,.0080517781898379,.0083371018990874
2001,16,.0075535238720477,.0082212537527084
2001,17,.0077035408467054,.0080763455480337
2001,18,.0073330048471689,.0077794254757464
2001,19,.0069082835689187,.006939432118088
2001,20,.0070535410195589,.0072837523184717
2001,21,.006488248705864,.0063092154450715
2001,22,.0059328624047339,.0062814936973155
2001,23,.0067959041334689,.0061662611551583
2001,24,.0074954722076654,.0064976825378835
2001,25,.0068549532443285,.0065375310368836
2001,26,.0069059650413692,.0066458508372307
2001,27,.0069541628472507,.0068550142459571
2001,28,.0070960344746709,.0070381201803684
2001,29,.0084528690204024,.0073949517682195
2001,30,.0088789984583855,.0084219090640545
2001,31,.0082314442843199,.008397189900279
2001,32,.0086136758327484,.0080680539831519
2001,33,.0082106422632933,.0076655480079353
2001,34,.0087699797004461,.0085517773404717
2001,35,.0088573154062033,.0092163300141692
2001,36,.0094492761418223,.0095452554523945
2001,37,.0100972279906273,.0089733991771936
2001,38,.0098036238923669,.0094463983550668
2001,39,.0104707023128867,.009429395198822
2001,40,.0103780385106802,.0099913328886032
2001,41,.0095625557005405,.0094948271289468
2001,42,.0097669335082173,.0095087932422757
2001,43,.0104909772053361,.0096944225952029
2001,44,.0099664684385061,.0098482333123684
2001,45,.0098671512678266,.008978777565062
2001,46,.010045119561255,.0096350070089102
2001,47,.0092301303520799,.0085358116775751
2001,48,.0090133938938379,.0084507185965776
2001,49,.0090123126283288,.0082910489290953
2001,50,.0085858916863799,.0081095639616251
2001,51,.0086553432047367,.0077383839525282
2001,52,.0084540564566851,.0079747699201107
2001,53,.0087630972266197,.0078755700960755
2001,54,.0086035504937172,.0080440612509847
2001,55,.0063194055110216,.0061838189139962
2001,56,.0062063988298178,.0061274031177163
2001,57,.0067800940014422,.0060777375474572
2001,58,.0058720232918859,.0061619319021702
2001,59,.0055707413703203,.004761750344187
2001,60,.0052769407629967,.004632328171283
2001,61,.0049856184050441,.0050284890457988
2001,62,.0047424589283764,.0044225538149476
2001,63,.0046300166286528,.00425890320912
2001,64,.0041484320536256,.0034696655347943
2002,0,.0064459070563316,.0066494601778686
2002,1,.0069089303724468,.0072846682742238
2002,2,.0065121711231768,.0070837801322341
2002,3,.0071015576831996,.0069131832569838
2002,4,.0068809841759503,.0073711844161153
2002,5,.0070026186294854,.0075032506138086
2002,6,.0072548408061266,.0075469287112355
2002,7,.0073935729451478,.007912278175354
2002,8,.0072535295039415,.0078092627227306
2002,9,.0074369204230607,.0080005498602986
2002,10,.0079551246017218,.0082929683849216
2002,11,.0079136891290545,.008528595790267
2002,12,.0083913542330265,.0084657715633512
2002,13,.0079184044152498,.0082677658647299
2002,14,.007712634280324,.0084359552711248
2002,15,.007673061452806,.008216836489737
2002,16,.0080529097467661,.0083838095888495
2002,17,.0080220205709338,.0080561423674226
2002,18,.007689218968153,.0073413643985987
2002,19,.0070108813233674,.0074563692323864
2002,20,.0068218712694943,.0073321727104485
2002,21,.0065208058804274,.0065460307523608
2002,22,.0067278267815709,.0057789329439402
2002,23,.006202838383615,.0062906900420785
2002,24,.0072445231489837,.0068550021387637
2002,25,.006699685472995,.0063118543475866
2002,26,.0066897757351398,.0065413024276495
2002,27,.0070155574940145,.0067972298711538
2002,28,.0071576116606593,.0062891021370888
2002,29,.0071827652864158,.0075432909652591
2002,30,.0081941215321422,.0076832780614495
2002,31,.0088043566793203,.0082325143739581
2002,32,.0086250295862556,.0087649691849947
2002,33,.0085070859640837,.0079982588067651
2002,34,.00806256942451,.0077432715333998
2002,35,.008665831759572,.0084680458530784
2002,36,.0089716138318181,.0082584265619516
2002,37,.0096805365756154,.0096344854682684
2002,38,.0098095862194896,.0093091726303101
2002,39,.010193258523941,.0092694805935025
2002,40,.0107481312006712,.0094094090163708
2002,41,.0098804039880633,.0092815617099404
2002,42,.0098591567948461,.0093907285481691
2002,43,.0098424283787608,.0098447054624557
2002,44,.0104765193536878,.0098032671958208
2002,45,.0100321741774678,.0092707853764296
2002,46,.0097429109737277,.0093123354017735
2002,47,.010074058547616,.0089321974664927
2002,48,.0092618241906166,.0089344261214137
2002,49,.0089414995163679,.008873506449163
2002,50,.0097319772467017,.008433879353106
2002,51,.0084636667743325,.008170185610652
2002,52,.0083988616243005,.0082014920189977
2002,53,.0075801289640367,.0078899003565311
2002,54,.0087578929960728,.00753726484254
2002,55,.007875588722527,.0080192610621452
2002,56,.0062851030379534,.0064357072114944
2002,57,.006542606279254,.0052658086642623
2002,58,.006572412326932,.0057086432352662
2002,59,.0061596068553627,.0061716893687844
2002,60,.005366631783545,.0050765699706972
2002,61,.005062147974968,.0044412347488105
2002,62,.0051808985881507,.00460373936221
2002,63,.0042343852110207,.0040535326115787
2002,64,.0043000057339668,.0040919277817011
2003,0,.0054109622724354,.0056929867714643
2003,1,.0062123304232955,.007152667734772
2003,2,.0074264658614993,.0075391107238829
2003,3,.007189734838903,.0075320559553802
2003,4,.0073696137405932,.0075168861076236
2003,5,.0073806843720376,.0071875266730785
2003,6,.0068222838453948,.0075404732488096
2003,7,.007457219529897,.0079419771209359
2003,8,.0070821605622768,.007704165764153
2003,9,.0076569416560233,.007898242212832
2003,10,.0077657019719481,.008140086196363
2003,11,.0078178932890296,.008184720762074
2003,12,.0081247724592686,.0083165625110269
2003,13,.0085130278021097,.0083499392494559
2003,14,.0078078988008201,.008396971039474
2003,15,.0080853551626205,.0081908339634538
2003,16,.0083100246265531,.0081598609685898
2003,17,.0080945687368512,.0085055576637387
2003,18,.0075113833881915,.0077475607395172
2003,19,.0064565856009722,.0065789464861155
2003,20,.007027714047581,.0077952691353858
2003,21,.0066238427534699,.0064804339781404
2003,22,.0066805016249418,.0066093327477574
2003,23,.0063857575878501,.0054591582156718
2003,24,.0068159103393555,.0060639791190624
2003,25,.0059073017910123,.0065689659677446
2003,26,.006996073294431,.0061290762387216
2003,27,.0068559683859348,.0069495341740549
2003,28,.006952915340662,.0066280113533139
2003,29,.0077261333353817,.006850469391793
2003,30,.0074335769750178,.0072587267495692
2003,31,.0086113018915057,.007915991358459
2003,32,.0089299576357007,.0076899519190192
2003,33,.0089600188657641,.0083188330754638
2003,34,.0084218960255384,.0083485571667552
2003,35,.0084012737497687,.0082369623705745
2003,36,.0083427568897605,.0083078173920512
2003,37,.0092603666707873,.0079830065369606
2003,38,.0095216436311603,.0093596167862415
2003,39,.0099630057811737,.0092053012922406
2003,40,.0099312830716372,.009804617613554
2003,41,.0098912445828319,.0089524574577808
2003,42,.0095898052677512,.0095376335084438
2003,43,.0097466195002198,.009358711540699
2003,44,.0108539881184697,.0094767967239022
2003,45,.0102477921172976,.009471002034843
2003,46,.0101541830226779,.0091508310288191
2003,47,.0095634087920189,.0089334053918719
2003,48,.0099320337176323,.0085393767803907
2003,49,.0094050951302052,.009019554592669
2003,50,.0094332350417972,.0084785502403975
2003,51,.0084839733317494,.0083850910887122
2003,52,.0084075983613729,.0079122101888061
2003,53,.0081721339374781,.0080486945807934
2003,54,.0081692319363356,.0076495264656842
2003,55,.0084807276725769,.0078045441769063
2003,56,.0082231499254704,.0079786526039243
2003,57,.0063065094873309,.0059219351969659
2003,58,.0062564485706389,.0060265283100307
2003,59,.0061097731813788,.0055618183687329
2003,60,.0059692589566112,.0057605463080108
2003,61,.0051509728655219,.0046660006046295
2003,62,.0053067556582391,.0052677164785564
2003,63,.004837529733777,.004284399561584
2003,64,.0044401069171727,.0041968845762312
2004,0,.0055203773081303,.0059683220461011
2004,1,.0062698442488909,.0071978466585279
2004,2,.0068455385044217,.0068736686371267
2004,3,.0077066137455404,.0074541973881423
2004,4,.0074890102259815,.0073163099586964
2004,5,.0069893840700388,.0071610254235566
2004,6,.0069801276549697,.0071633718907833
2004,7,.0069335247389972,.007431629113853
2004,8,.0068381167948246,.0076239816844463
2004,9,.006977594923228,.007971091195941
2004,10,.0077261407859623,.0076651223935187
2004,11,.0078244470059872,.0078905038535595
2004,12,.0079289115965366,.0083744432777166
2004,13,.0078683141618967,.0082680890336633
2004,14,.008153292350471,.0081587769091129
2004,15,.0076011405326426,.0086550274863839
2004,16,.0087496554479003,.0088010206818581
2004,17,.0083412881940603,.0083094816654921
2004,18,.0071608158759773,.0085997013375163
2004,19,.0055999611504376,.0065108174458146
2004,20,.0068523911759257,.0070849661715329
2004,21,.0071864170022309,.007139849010855
2004,22,.0061225341632962,.0068576084449887
2004,23,.0067327250726521,.0064448174089193
2004,24,.0066902157850564,.0058970940299332
2004,25,.0066705201752484,.0060644191689789
2004,26,.0067281508818269,.0063616661354899
2004,27,.0066433977335691,.0062848338857293
2004,28,.0069423741661012,.0071213454939425
2004,29,.007113441824913,.0064198453910649
2004,30,.0078081600368023,.0066112843342125
2004,31,.0073276734910905,.0071198041550815
2004,32,.0078840777277946,.007559422403574
2004,33,.0086875967681408,.0088704712688923
2004,34,.0086701568216085,.0082497084513307
2004,35,.0090346178039908,.009122796356678
2004,36,.0082933288067579,.0081073269248009
2004,37,.009029246866703,.0078559014946222
2004,38,.0091431234031916,.0081047238782048
2004,39,.0089214807376266,.0089375926181674
2004,40,.009813298471272,.0095668667927384
2004,41,.0101042110472918,.0096492571756244
2004,42,.0095500480383635,.0090088760480285
2004,43,.0101850181818008,.009721633978188
2004,44,.0103134047240019,.0090767089277506
2004,45,.0101126525551081,.0093404026702046
2004,46,.0102378837764263,.0096024153754115
2004,47,.0103927608579397,.0090687489137053
2004,48,.0095214759930968,.0090751713141799
2004,49,.009608224965632,.0092852171510458
2004,50,.0096417171880603,.0088151823729277
2004,51,.0090951127931476,.0088300807401538
2004,52,.0089112771674991,.007476445287466
2004,53,.0084168808534741,.0082131708040833
2004,54,.0082044694572687,.0077174259349704
2004,55,.0083914892747998,.007481100037694
2004,56,.008170953951776,.0077535244636238
2004,57,.0080056414008141,.007900970056653
2004,58,.0062982547096908,.0064492709934711
2004,59,.006102925632149,.0057853581383824
2004,60,.0060726548545063,.0056344750337303
2004,61,.0062870341353118,.0056603709235787
2004,62,.005141606554389,.0048135509714484
2004,63,.0048522385768592,.0044777556322515
2004,64,.0046989708207548,.0038701777812093
2005,0,.0062160231173038,.0066504585556686
2005,1,.0068323384039104,.0073481532745063
2005,2,.0069583924487233,.0071518076583743
2005,3,.0067717665806413,.0071634878404438
2005,4,.0075859930366278,.0071954517625272
2005,5,.0067840707488358,.0070922737941146
2005,6,.0070139588788152,.0072526596486568
2005,7,.0068401098251343,.0071857278235257
2005,8,.0070765716955066,.0073001142591238
2005,9,.0073202447965741,.0077941422350705
2005,10,.0073539027944207,.0074651767499745
2005,11,.0077543873339891,.0079146539792418
2005,12,.0078697865828872,.0081631587818265
2005,13,.0076648280955851,.0080020846799016
2005,14,.0081564327701926,.0082380753010511
2005,15,.008203593082726,.0085864793509245
2005,16,.0080444533377886,.0085732182487845
2005,17,.0081024346873164,.0088703678920865
2005,18,.0074951574206352,.0074165500700474
2005,19,.0062886108644307,.0061528794467449
2005,20,.0064087812788785,.007258914411068
2005,21,.0063725472427905,.0061615528538823
2005,22,.0068074595183134,.0061961621977389
2005,23,.0067871282808483,.0061670420691371
2005,24,.0067987786605954,.0064932531677186
2005,25,.0072845108807087,.0062324684113264
2005,26,.0066344384104013,.0062306933104992
2005,27,.0073849717155099,.0066866050474346
2005,28,.0070160464383662,.007004922721535
2005,29,.0074837650172412,.0072500067763031
2005,30,.007573168259114,.0064504081383348
2005,31,.0073679299093783,.0070069539360702
2005,32,.0078218160197139,.0070864288136363
2005,33,.0085637895390391,.0081235067918897
2005,34,.0088105024769902,.0088345305994153
2005,35,.0085324831306934,.0083630094304681
2005,36,.0081244688481092,.0084741031751037
2005,37,.0084914676845074,.0081735588610172
2005,38,.0090131489560008,.0081834541633725
2005,39,.0088382856920362,.0083455936983228
2005,40,.0096478695049882,.0095074689015746
2005,41,.0099191730841994,.0089150248095393
2005,42,.0096501754596829,.009186677634716
2005,43,.0094949305057526,.0094610443338752
2005,44,.010137758217752,.0094123696908355
2005,45,.0105072464793921,.0092905666679144
2005,46,.0100329089909792,.0087307607755065
2005,47,.0103644030168653,.009489867836237
2005,48,.0095089757815003,.0092072365805507
2005,49,.0094590997323394,.0092510432004929
2005,50,.0098551996052265,.0092590153217316
2005,51,.0095782009884715,.0081951655447483
2005,52,.0087959645316005,.0089946324005723
2005,53,.0083948187530041,.0073456536047161
2005,54,.0083583537489176,.0080929221585393
2005,55,.008271424099803,.0073733408935368
2005,56,.0077506769448519,.007062763441354
2005,57,.0083537278696895,.0074465931393206
2005,58,.007768121547997,.007181451190263
2005,59,.0062545221298933,.0060280016623437
2005,60,.006507798563689,.0056962943635881
2005,61,.0059673949144781,.0055367290042341
2005,62,.005827606189996,.0057353680022061
2005,63,.0049933115951717,.0043894182890654
2005,64,.0048701181076467,.0042521739378572
2006,0,.0061731464229524,.0064822160638869
2006,1,.0065154936164618,.0070013352669775
2006,2,.0068441214971244,.0072888121940196
2006,3,.0067254486493766,.007134210318327
2006,4,.0071111912839115,.007290031760931
2006,5,.0071113114245236,.0071344068273902
2006,6,.00699417386204,.0070662754587829
2006,7,.0070391898043454,.0070032621733844
2006,8,.0067374375648797,.0074702915735543
2006,9,.0072747403755784,.0074824504554272
2006,10,.0074356170371175,.0075865392573178
2006,11,.0070993611589074,.0074696987867355
2006,12,.0076653631404042,.0080310618504882
2006,13,.0078154131770134,.0081862425431609
2006,14,.0077843158505857,.0081615978851914
2006,15,.0082002021372318,.0084583535790443
2006,16,.0086674196645617,.0093990340828896
2006,17,.0080714235082269,.0078675569966435
2006,18,.0071926712989807,.0079031195491552
2006,19,.0062748901546001,.0062286839820445
2006,20,.0068559837527573,.0065670059993863
2006,21,.0063443151302636,.0069645154289901
2006,22,.0066651287488639,.0062529523856938
2006,23,.0067385346628726,.0063081695698202
2006,24,.007069353479892,.0062884786166251
2006,25,.0068712388165295,.0075709405355155
2006,26,.006709813605994,.0067920899018645
2006,27,.0067673120647669,.006440281867981
2006,28,.0073375976644456,.0069890865124762
2006,29,.0076598254963756,.0070012346841395
2006,30,.0075026038102806,.007434306666255
2006,31,.0076104588806629,.0066986503079534
2006,32,.0072786961682141,.0069075278006494
2006,33,.0072759296745062,.0073961787857115
2006,34,.0081299524754286,.0081397732719779
2006,35,.0087107308208942,.0089131938293576
2006,36,.0084693068638444,.0086057567968965
2006,37,.008589344099164,.0079139396548271
2006,38,.0086334776133299,.00792764313519
2006,39,.0089681530371308,.0080664232373238
2006,40,.0092349592596292,.0090291518718004
2006,41,.0090932575985789,.0092717073857784
2006,42,.0096234977245331,.0091627230867743
2006,43,.0097764357924461,.009136208333075
2006,44,.0095449155196548,.0093125840649009
2006,45,.0101599600166082,.00939832162112
2006,46,.0104896584525704,.0091769164428115
2006,47,.0097064357250929,.0096217393875122
2006,48,.0098006529733539,.0093248477205634
2006,49,.0090125221759081,.0092872343957424
2006,50,.0091431299224496,.0094113806262612
2006,51,.0101290242746472,.0084319766610861
2006,52,.0089105051010847,.0086482362821698
2006,53,.0089528886601329,.0083677945658565
2006,54,.0083176968619227,.0078452415764332
2006,55,.0084709711372852,.0077577400952578
2006,56,.0078900987282395,.0073014162480831
2006,57,.0080763939768076,.0074837352149189
2006,58,.0084635717794299,.0071793487295508
2006,59,.0073512955568731,.0075184819288552
2006,60,.0059334803372622,.0054493844509125
2006,61,.0061528217047453,.0054743867367506
2006,62,.0056562782265246,.0049960510805249
2006,63,.0057267206721008,.0054532755166292
2006,64,.0050137955695391,.0045851315371692
2007,0,.0059150932356715,.0063615888357162
2007,1,.006472023203969,.0069218343123794
2007,2,.0068733803927898,.0067982994951308
2007,3,.0067080589942634,.0075063602998853
2007,4,.0070035075768828,.0070832213386893
2007,5,.0070258383639157,.0070346826687455
2007,6,.0069020846858621,.0072275791317225
2007,7,.00685760891065,.0071893921121955
2007,8,.007008652202785,.0071627655997872
2007,9,.0067222164943814,.007255201227963
2007,10,.0072195795364678,.0075311125256121
2007,11,.0071681556291878,.0073684277012944
2007,12,.0071917786262929,.0078095979988575
2007,13,.0072082695551217,.0075369561091065
2007,14,.007522024679929,.0082257576286793
2007,15,.0080687580630183,.0079135997220874
2007,16,.0086528556421399,.0084005082026124
2007,17,.008514542132616,.0089634675532579
2007,18,.007358624599874,.0079753929749131
2007,19,.0064675030298531,.0062863333150744
2007,20,.0069654174149036,.0068998094648123
2007,21,.0069318534806371,.0067681325599551
2007,22,.0062997653149068,.0063455509953201
2007,23,.0065945782698691,.0062443008646369
2007,24,.0072161392308772,.0067737950012088
2007,25,.0069204960018396,.0065952441655099
2007,26,.0067159589380026,.0075045679695904
2007,27,.0074082352221012,.0068359803408384
2007,28,.0070635033771396,.0069367825053632
2007,29,.0076508261263371,.0069521488621831
2007,30,.0076915919780731,.0067541445605457
2007,31,.0076802312396467,.0069807493127882
2007,32,.007958984002471,.0074353441596031
2007,33,.006648107431829,.0072510601021349
2007,34,.0077082286588848,.0073848282918334
2007,35,.0081652216613293,.0079332226887345
2007,36,.0091751422733068,.008861661888659
2007,37,.0087665570899844,.0085519952699542
2007,38,.0085114557296038,.0081313261762261
2007,39,.0087471026927233,.0084431217983365
2007,40,.0088186943903565,.0078129041939974
2007,41,.0090119130909443,.0087011810392141
2007,42,.0093693220987916,.0091727916151285
2007,43,.0098569747060537,.0089837675914168
2007,44,.0097586465999484,.0092937666922808
2007,45,.009486049413681,.0093809869140387
2007,46,.0101320408284664,.0093908729031682
2007,47,.0097888186573982,.009013881906867
2007,48,.0097149191424251,.0089957993477583
2007,49,.010134288109839,.0091380598023534
2007,50,.0102962665259838,.0088752340525389
2007,51,.0092877866700292,.0089058578014374
2007,52,.0090745249763131,.0089745856821537
2007,53,.0086972648277879,.0085664372891188
2007,54,.0089991763234138,.0081254104152322
2007,55,.0083994772285223,.0076712043955922
2007,56,.0083435773849487,.00782251637429
2007,57,.008147538639605,.0078566977754235
2007,58,.0078017064370215,.0073427436873317
2007,59,.0076516703702509,.0071867983788252
2007,60,.0078141754493117,.0070696771144867
2007,61,.0054500573314726,.0054447883740067
2007,62,.0054721902124584,.0050926757976413
2007,63,.0054503660649061,.0046682171523571
2007,64,.0058720819652081,.005867822561413
2008,0,.0061172768473625,.0065060430206358
2008,1,.0066232774406672,.0072547770105302
2008,2,.0067319893278182,.0069041391834617
2008,3,.0065034246072173,.0069529209285975
2008,4,.00719576748088,.0070581049658358
2008,5,.006930629722774,.0068729617632926
2008,6,.006978624034673,.0069302632473409
2008,7,.007184830494225,.0074806758202612
2008,8,.0067217824980617,.0069931652396917
2008,9,.0069720400497317,.0074113826267421
2008,10,.0071509769186378,.0075559262186289
2008,11,.0067665809765458,.0077910530380905
2008,12,.0071289194747806,.0075851790606976
2008,13,.0073349946178496,.0075824321247637
2008,14,.0072121326811612,.0078723644837737
2008,15,.0075433687306941,.0083023812621832
2008,16,.0082476679235697,.0084898602217436
2008,17,.0087057063356042,.0085870763286948
2008,18,.0078055863268673,.0080328192561865
2008,19,.0059269405901432,.0065537253394723
2008,20,.0062917559407651,.0069381860084832
2008,21,.0068333693780005,.0060911681503057
2008,22,.006659634411335,.0066605070605874
2008,23,.0067782527767122,.0072591188363731
2008,24,.0063422336243093,.0064430446363986
2008,25,.0068720048293471,.0067536397837102
2008,26,.0071963639929891,.0071141892112792
2008,27,.007893905043602,.007435142993927
2008,28,.007462059147656,.0074227531440556
2008,29,.0079416856169701,.0070801428519189
2008,30,.0076267742551863,.0072659887373447
2008,31,.0073857312090695,.0073440633714199
2008,32,.0072075435891747,.0071846293285489
2008,33,.0081551847979426,.0070267682895064
2008,34,.0067930356599391,.0075890924781561
2008,35,.0080934697762132,.007663365919143
2008,36,.0083605377003551,.0087484959512949
2008,37,.0087717417627573,.0084229651838541
2008,38,.009406965225935,.0084414379671216
2008,39,.0086707510054111,.0083152111619711
2008,40,.0082173626869917,.0084918905049562
2008,41,.0085740480571985,.0080873956903815
2008,42,.0084238285198808,.0082865869626403
